event,id,symbol,direction,status,openedAt,closedAt,entryPrice,exitPrice,entryRef,entryMexcBid,entryMexcAsk,entryMexcBookSpreadPct,exitRef,exitMexcBid,exitMexcAsk,exitMexcBookSpreadPct,qtyUsd,qtyToken,depositAtEntry,allocationPct,depositAfterClose,dexAnchorAtEntry,dexAnchorAtExit,dexSnapshotAtEntry,dexSnapshotAtExit,entrySpreadPct,exitSpreadPct,grossPnlPct,netPnlPct,grossPnlUsd,netPnlUsd,holdMs,openReason,closeReason
CLOSE,20791cda-67f6-4f7d-878a-82192074ec0e,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T07:21:29.394Z,2026-08-22T07:22:40.637Z,0.011464,0.01128,BID,0.011464,0.0115,0.314,ASK,0.01127,0.01128,0.08869179600886556,29.37,2561.8440335,97.8966,0.3,98.3328,0.01121,0.01129,1787383288995,1787383359036,2.216,-0.1775,1.605,1.485,0.4714,0.4362,71243,MEXC above DEX anchor,mean_reverted_profit
OPEN,37940540-2b2f-45ed-90eb-afbd6725766a,STABLE_USDT,LONG,OPEN,2026-08-22T07:23:52.014Z,,0.03279,,ASK,0.03277,0.03279,0.061,,,,,29.5,899.65965233,98.3328,0.3,,0.03324,,1787383431277,,1.372,,,,,,,MEXC below DEX anchor,
CLOSE,37940540-2b2f-45ed-90eb-afbd6725766a,STABLE_USDT,LONG,CLOSED,2026-08-22T07:23:52.014Z,2026-08-22T07:38:53.245Z,0.03279,0.03267,ASK,0.03277,0.03279,0.061,BID,0.03267,0.03268,0.030604437643467677,29.5,899.65965233,98.3328,0.3,98.1894,0.03324,0.0328,1787383431277,1787384331552,1.372,0.3672,-0.366,-0.486,-0.108,-0.1434,901231,MEXC below DEX anchor,timeout
OPEN,303ec9b8-6c47-46ab-80ad-1f9f401c818c,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T07:39:35.522Z,,0.0118,,BID,0.0118,0.01184,0.338,,,,,29.46,2496.34067797,98.1894,0.3,,0.01156,,1787384375519,,2.034,,,,,,,MEXC above DEX anchor,
CLOSE,303ec9b8-6c47-46ab-80ad-1f9f401c818c,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T07:39:35.522Z,2026-08-22T07:43:48.822Z,0.0118,0.012024,BID,0.0118,0.01184,0.338,ASK,0.01198,0.01202,0.3333333333333342,29.46,2496.34067797,98.1894,0.3,97.5948,0.01156,0.01174,1787384375519,1787384627605,2.034,2.0033,-1.8984,-2.0184,-0.5593,-0.5946,253300,MEXC above DEX anchor,stop_loss
OPEN,37b4c920-2efc-432f-bb7d-afad2ee8a088,ZAMA_USDT,SHORT,OPEN,2026-08-22T07:46:50.730Z,,0.06565,,BID,0.06565,0.06569,0.061,,,,,29.28,445.97776085,97.5948,0.3,,0.06426,,1787384809761,,2.117,,,,,,,MEXC above DEX anchor,
CLOSE,37b4c920-2efc-432f-bb7d-afad2ee8a088,ZAMA_USDT,SHORT,CLOSED,2026-08-22T07:46:50.730Z,2026-08-22T07:47:11.944Z,0.06565,0.065572,BID,0.06565,0.06569,0.061,ASK,0.06577,0.06578,0.015203344735857091,29.28,445.97776085,97.5948,0.3,97.5947,0.06426,0.06426,1787384809761,1787384831918,2.117,2.2959,0.1196,-0.0004,0.035,-0.0001,21214,MEXC above DEX anchor,trailing_stop
OPEN,a505ec5d-394c-4455-a4c2-2324e58a2d8f,MARSCOIN_USDT,LONG,OPEN,2026-08-22T07:55:17.390Z,,0.03482,,ASK,0.03479,0.03482,0.086,,,,,29.28,840.85037335,97.5947,0.3,,0.03524,,1787385315989,,1.206,,,,,,,MEXC below DEX anchor,
CLOSE,a505ec5d-394c-4455-a4c2-2324e58a2d8f,MARSCOIN_USDT,LONG,CLOSED,2026-08-22T07:55:17.390Z,2026-08-22T08:10:18.977Z,0.03482,0.0346,ASK,0.03479,0.03482,0.086,BID,0.0346,0.0349,0.8633093525179902,29.28,840.85037335,97.5947,0.3,97.3746,0.03524,0.03426,1787385315989,1787386218424,1.206,-1.8338,-0.6318,-0.7518,-0.185,-0.2201,901587,MEXC below DEX anchor,timeout
OPEN,bf26324e-628f-44a4-b908-c6ea26e6d565,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T08:11:17.137Z,,0.01184,,BID,0.01184,0.01188,0.337,,,,,29.21,2467.26182432,97.3746,0.3,,0.01167,,1787386276402,,1.436,,,,,,,MEXC above DEX anchor,
OPEN,60732b08-0cb7-4b1e-a190-6be3b2e7ca71,ARX_USDT,SHORT,OPEN,2026-08-22T08:12:44.668Z,,0.141,,BID,0.141,0.1412,0.142,,,,,29.21,207.18,97.3746,0.3,,0.1392,,1787386364456,,1.277,,,,,,,MEXC above DEX anchor,
CLOSE,60732b08-0cb7-4b1e-a190-6be3b2e7ca71,ARX_USDT,SHORT,CLOSED,2026-08-22T08:12:44.668Z,2026-08-22T08:13:11.053Z,0.141,0.139155,BID,0.141,0.1412,0.142,ASK,0.1385,0.1392,0.5041411595246513,29.21,207.18,97.3746,0.3,97.7218,0.1392,0.1392,1787386364456,1787386390483,1.277,-0.5054,1.3085,1.1885,0.3822,0.3472,26385,MEXC above DEX anchor,trailing_stop
CLOSE,bf26324e-628f-44a4-b908-c6ea26e6d565,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T08:11:17.137Z,2026-08-22T08:17:36.633Z,0.01184,0.012065,BID,0.01184,0.01188,0.337,ASK,0.01212,0.01216,0.32948929159802387,29.21,2467.26182432,97.3746,0.3,97.1315,0.01167,0.01185,1787386276402,1787386656609,1.436,2.2277,-1.9008,-2.0208,-0.5552,-0.5903,379496,MEXC above DEX anchor,stop_loss
OPEN,761271a8-11d6-4bc7-8531-f75b3d8e0b23,ZAMA_USDT,LONG,OPEN,2026-08-22T08:32:29.726Z,,0.05568,,ASK,0.05566,0.05568,0.036,,,,,29.14,523.33782328,97.1315,0.3,,0.05644,,1787387549129,,1.365,,,,,,,MEXC below DEX anchor,
CLOSE,761271a8-11d6-4bc7-8531-f75b3d8e0b23,ZAMA_USDT,LONG,CLOSED,2026-08-22T08:32:29.726Z,2026-08-22T08:33:17.450Z,0.05568,0.054623,ASK,0.05566,0.05568,0.036,BID,0.05444,0.05445,0.0183671595187733,29.14,523.33782328,97.1315,0.3,96.5435,0.05644,0.05568,1787387549129,1787387597135,1.365,2.259,-1.8978,-2.0178,-0.553,-0.588,47724,MEXC below DEX anchor,stop_loss
OPEN,b8ea6a4c-0e95-4cc1-86a1-824134c817fa,B3_USDT,LONG,OPEN,2026-08-22T08:33:49.107Z,,0.000482,,ASK,0.000481,0.000482,0.083,,,,,28.96,60089.3153527,96.5435,0.3,,0.000488,,1787387627122,,1.349,,,,,,,MEXC below DEX anchor,
CLOSE,b8ea6a4c-0e95-4cc1-86a1-824134c817fa,B3_USDT,LONG,CLOSED,2026-08-22T08:33:49.107Z,2026-08-22T08:48:50.389Z,0.000482,0.000478,ASK,0.000481,0.000482,0.083,BID,0.0004776,0.000478,0.08371703641691287,28.96,60089.3153527,96.5435,0.3,96.2444,0.000488,0.0004802,1787387627122,1787388530107,1.349,0.4603,-0.9129,-1.0329,-0.2644,-0.2991,901282,MEXC below DEX anchor,timeout
OPEN,8f1c883a-6f95-4839-945f-e2734978c958,ZAMA_USDT,LONG,OPEN,2026-08-22T09:04:44.561Z,,0.05211,,ASK,0.05209,0.05211,0.038,,,,,28.87,554.08405296,96.2444,0.3,,0.05303,,1787389484002,,1.765,,,,,,,MEXC below DEX anchor,
CLOSE,8f1c883a-6f95-4839-945f-e2734978c958,ZAMA_USDT,LONG,CLOSED,2026-08-22T09:04:44.561Z,2026-08-22T09:05:47.896Z,0.05211,0.05225,ASK,0.05209,0.05211,0.038,BID,0.05225,0.05226,0.019136924696207182,28.87,554.08405296,96.2444,0.3,96.2873,0.05303,0.05235,1787389484002,1787389546030,1.765,0.1722,0.2687,0.1487,0.0776,0.0429,63335,MEXC below DEX anchor,mean_reverted_profit
OPEN,1d6f65e3-41d4-4ad4-8379-8b4b50b122ae,BASECAT_USDT,LONG,OPEN,2026-08-22T09:08:10.662Z,,0.03036,,ASK,0.0303,0.03036,0.198,,,,,28.89,951.4555336,96.2873,0.3,,0.03122,,1787389690075,,2.833,,,,,,,MEXC below DEX anchor,
CLOSE,1d6f65e3-41d4-4ad4-8379-8b4b50b122ae,BASECAT_USDT,LONG,CLOSED,2026-08-22T09:08:10.662Z,2026-08-22T09:08:58.348Z,0.03036,0.030428,ASK,0.0303,0.03036,0.198,BID,0.03044,0.03045,0.03284611594679935,28.89,951.4555336,96.2873,0.3,96.3169,0.03122,0.03122,1787389690075,1787389738077,2.833,2.5287,0.2225,0.1025,0.0643,0.0296,47686,MEXC below DEX anchor,trailing_stop
OPEN,3d06f253-fac0-480b-9083-660ee20c912c,BASECAT_USDT,LONG,OPEN,2026-08-22T09:09:16.851Z,,0.0306,,ASK,0.03055,0.0306,0.164,,,,,28.9,944.28333333,96.3169,0.3,,0.03122,,1787389756114,,2.026,,,,,,,MEXC below DEX anchor,
CLOSE,3d06f253-fac0-480b-9083-660ee20c912c,BASECAT_USDT,LONG,CLOSED,2026-08-22T09:09:16.851Z,2026-08-22T09:10:59.778Z,0.0306,0.030806,ASK,0.03055,0.0306,0.164,BID,0.03082,0.03088,0.19448946515397414,28.9,944.28333333,96.3169,0.3,96.4769,0.03122,0.03125,1787389756114,1787389858768,2.026,1.1982,0.6737,0.5537,0.1947,0.16,102927,MEXC below DEX anchor,trailing_stop
OPEN,dc417b6c-a9c7-4f1e-aec7-9cd56124c474,BEAT_USDT,LONG,OPEN,2026-08-22T09:17:24.865Z,,0.1816,,ASK,0.1815,0.1816,0.055,,,,,28.94,159.37813877,96.4769,0.3,,0.1844,,1787390244308,,1.542,,,,,,,MEXC below DEX anchor,
CLOSE,dc417b6c-a9c7-4f1e-aec7-9cd56124c474,BEAT_USDT,LONG,CLOSED,2026-08-22T09:17:24.865Z,2026-08-22T09:22:11.666Z,0.1816,0.1821,ASK,0.1815,0.1816,0.055,BID,0.1821,0.1822,0.05489980785066648,28.94,159.37813877,96.4769,0.3,96.5219,0.1844,0.1796,1787390244308,1787390531112,1.542,-1.427,0.2753,0.1553,0.0797,0.045,286801,MEXC below DEX anchor,mean_reverted_profit
OPEN,e9ced1c9-f26e-4773-a0ba-050c5bea24ba,BASECAT_USDT,LONG,OPEN,2026-08-22T09:42:44.519Z,,0.0337,,ASK,0.03361,0.0337,0.267,,,,,28.96,859.24540059,96.5219,0.3,,0.03413,,1787391763038,,1.276,,,,,,,MEXC below DEX anchor,
CLOSE,e9ced1c9-f26e-4773-a0ba-050c5bea24ba,BASECAT_USDT,LONG,CLOSED,2026-08-22T09:42:44.519Z,2026-08-22T09:43:16.063Z,0.0337,0.034014,ASK,0.03361,0.0337,0.267,BID,0.03388,0.03395,0.20639834881321129,28.96,859.24540059,96.5219,0.3,96.7569,0.03413,0.03413,1787391763038,1787391795052,1.276,0.5302,0.9316,0.8116,0.2698,0.235,31544,MEXC below DEX anchor,trailing_stop
OPEN,a2d4e02b-ea24-4a98-8794-00930797f34a,BTW_USDT,SHORT,OPEN,2026-08-22T09:52:04.234Z,,0.4872,,BID,0.4872,0.48748,0.057,,,,,29.03,59.57937192,96.7569,0.3,,0.478,,1787392323876,,1.888,,,,,,,MEXC above DEX anchor,
CLOSE,a2d4e02b-ea24-4a98-8794-00930797f34a,BTW_USDT,SHORT,CLOSED,2026-08-22T09:52:04.234Z,2026-08-22T09:52:36.077Z,0.4872,0.48585,BID,0.4872,0.48748,0.057,ASK,0.48573,0.48585,0.02470203174211264,29.03,59.57937192,96.7569,0.3,96.8025,0.478,0.4896,1787392323876,1787392355960,1.888,-0.7967,0.2771,0.1571,0.0804,0.0456,31843,MEXC above DEX anchor,mean_reverted_profit
OPEN,4f5c6c6c-044e-4128-b96e-06d37304fd75,BASECAT_USDT,LONG,OPEN,2026-08-22T10:02:39.976Z,,0.03276,,ASK,0.03267,0.03276,0.275,,,,,29.04,886.46978022,96.8025,0.3,,0.03408,,1787392959638,,4.029,,,,,,,MEXC below DEX anchor,
CLOSE,4f5c6c6c-044e-4128-b96e-06d37304fd75,BASECAT_USDT,LONG,CLOSED,2026-08-22T10:02:39.976Z,2026-08-22T10:03:27.573Z,0.03276,0.032978,ASK,0.03267,0.03276,0.275,BID,0.03296,0.0331,0.4238570996064011,29.04,886.46978022,96.8025,0.3,96.9609,0.03408,0.03408,1787392959638,1787393005640,4.029,2.9607,0.6654,0.5454,0.1932,0.1584,47597,MEXC below DEX anchor,trailing_stop
OPEN,054c64cc-3c3c-4b94-ab0d-215db07cc2b5,BASECAT_USDT,LONG,OPEN,2026-08-22T10:04:31.036Z,,0.03372,,ASK,0.03362,0.03372,0.297,,,,,29.09,862.64145907,96.9609,0.3,,0.0342,,1787393069675,,1.423,,,,,,,MEXC below DEX anchor,
CLOSE,054c64cc-3c3c-4b94-ab0d-215db07cc2b5,BASECAT_USDT,LONG,CLOSED,2026-08-22T10:04:31.036Z,2026-08-22T10:04:57.436Z,0.03372,0.033884,ASK,0.03362,0.03372,0.297,BID,0.03361,0.03362,0.029748624126122634,29.09,862.64145907,96.9609,0.3,97.0675,0.0342,0.0342,1787393069675,1787393095691,1.423,1.7252,0.4866,0.3666,0.1416,0.1066,26400,MEXC below DEX anchor,trailing_stop
OPEN,1929c1b7-7d4b-410f-9fa0-4fc600e2f523,BASECAT_USDT,LONG,OPEN,2026-08-22T10:05:50.134Z,,0.03375,,ASK,0.0337,0.03375,0.148,,,,,29.12,862.82222222,97.0675,0.3,,0.03468,,1787393150039,,2.756,,,,,,,MEXC below DEX anchor,
OPEN,d93b9647-dbca-4e67-92cf-6557f52d3596,BTW_USDT,LONG,OPEN,2026-08-22T10:07:13.938Z,,0.47578,,ASK,0.47562,0.47578,0.034,,,,,29.12,61.20528395,97.0675,0.3,,0.4865,,1787393233796,,2.253,,,,,,,MEXC below DEX anchor,
CLOSE,d93b9647-dbca-4e67-92cf-6557f52d3596,BTW_USDT,LONG,CLOSED,2026-08-22T10:07:13.938Z,2026-08-22T10:07:56.137Z,0.47578,0.466749,ASK,0.47562,0.47578,0.034,BID,0.4671,0.46721,0.023546788539135617,29.12,61.20528395,97.0675,0.3,96.4798,0.4865,0.4738,1787393233796,1787393275833,2.253,1.4105,-1.8982,-2.0182,-0.5528,-0.5877,42199,MEXC below DEX anchor,stop_loss
CLOSE,1929c1b7-7d4b-410f-9fa0-4fc600e2f523,BASECAT_USDT,LONG,CLOSED,2026-08-22T10:05:50.134Z,2026-08-22T10:08:46.977Z,0.03375,0.03311,ASK,0.0337,0.03375,0.148,BID,0.03312,0.0332,0.24125452352232718,29.12,862.82222222,97.0675,0.3,95.8925,0.03468,0.03459,1787393150039,1787393325852,2.756,4.1867,-1.8967,-2.0167,-0.5523,-0.5873,176843,MEXC below DEX anchor,stop_loss
OPEN,cca2c209-c0cd-49a0-83ff-922856924560,ESP_USDT,LONG,OPEN,2026-08-22T10:11:50.982Z,,0.08827,,ASK,0.08823,0.08827,0.045,,,,,28.77,325.90631018,95.8925,0.3,,0.0896,,1787393510088,,1.507,,,,,,,MEXC below DEX anchor,
CLOSE,cca2c209-c0cd-49a0-83ff-922856924560,ESP_USDT,LONG,CLOSED,2026-08-22T10:11:50.982Z,2026-08-22T10:26:52.067Z,0.08827,0.08692,ASK,0.08823,0.08827,0.045,BID,0.08692,0.08694,0.02300701714023481,28.77,325.90631018,95.8925,0.3,95.418,0.0896,0.08711,1787393510088,1787394410370,1.507,0.1955,-1.5294,-1.6494,-0.44,-0.4745,901085,MEXC below DEX anchor,timeout
OPEN,bab221e2-af7d-4ea2-83a5-30446db2a5a6,BASECAT_USDT,LONG,OPEN,2026-08-22T10:27:13.935Z,,0.03386,,ASK,0.03384,0.03386,0.059,,,,,28.63,845.40460721,95.418,0.3,,0.03445,,1787394432301,,1.742,,,,,,,MEXC below DEX anchor,
CLOSE,bab221e2-af7d-4ea2-83a5-30446db2a5a6,BASECAT_USDT,LONG,CLOSED,2026-08-22T10:27:13.935Z,2026-08-22T10:28:09.809Z,0.03386,0.033218,ASK,0.03384,0.03386,0.059,BID,0.03311,0.03326,0.4520114509567496,28.63,845.40460721,95.418,0.3,94.8406,0.03445,0.03447,1787394432301,1787394488915,1.742,3.638,-1.8968,-2.0168,-0.543,-0.5774,55874,MEXC below DEX anchor,stop_loss
OPEN,3f303e47-c9e3-4399-a3ff-6d59cf4a0ab3,BRETT_USDT,SHORT,OPEN,2026-08-22T10:28:14.875Z,,0.005194,,BID,0.005194,0.005195,0.019,,,,,28.45,5477.89372353,94.8406,0.3,,0.005122,,1787394494497,,1.386,,,,,,,MEXC above DEX anchor,
OPEN,df426c91-7d24-494b-b867-f3acf716a21b,CATE_USDT,LONG,OPEN,2026-08-22T10:33:52.075Z,,0.054562,,ASK,0.054471,0.054562,0.167,,,,,28.45,521.46512225,94.8406,0.3,,0.0554,,1787394830469,,1.536,,,,,,,MEXC below DEX anchor,
CLOSE,df426c91-7d24-494b-b867-f3acf716a21b,CATE_USDT,LONG,CLOSED,2026-08-22T10:33:52.075Z,2026-08-22T10:35:03.567Z,0.054562,0.05525,ASK,0.054471,0.054562,0.167,BID,0.05525,0.0555,0.4514672686230252,28.45,521.46512225,94.8406,0.3,95.1652,0.0554,0.05529,1787394830469,1787394902504,1.536,-0.3784,1.261,1.141,0.3587,0.3246,71492,MEXC below DEX anchor,mean_reverted_profit
CLOSE,3f303e47-c9e3-4399-a3ff-6d59cf4a0ab3,BRETT_USDT,SHORT,CLOSED,2026-08-22T10:28:14.875Z,2026-08-22T10:37:29.078Z,0.005194,0.005292,BID,0.005194,0.005195,0.019,ASK,0.005285,0.005287,0.03783579265986125,28.45,5477.89372353,94.8406,0.3,94.5927,0.005122,0.005255,1787394494497,1787395048618,1.386,0.5676,-1.8923,-2.0123,-0.5384,-0.5725,554203,MEXC above DEX anchor,stop_loss
OPEN,a2a7d90d-ea03-49f7-9a60-73d664ce56d3,COTI_USDT,LONG,OPEN,2026-08-22T10:37:31.602Z,,0.011587,,ASK,0.011582,0.011587,0.043,,,,,28.38,2449.10762061,94.5927,0.3,,0.01205,,1787395050649,,3.996,,,,,,,MEXC below DEX anchor,
CLOSE,a2a7d90d-ea03-49f7-9a60-73d664ce56d3,COTI_USDT,LONG,CLOSED,2026-08-22T10:37:31.602Z,2026-08-22T10:50:28.942Z,0.011587,0.011602,ASK,0.011582,0.011587,0.043,BID,0.01161,0.011615,0.043057050592032686,28.38,2449.10762061,94.5927,0.3,94.5963,0.01205,0.01182,1787395050649,1787395826955,3.996,1.765,0.1328,0.0128,0.0377,0.0036,777340,MEXC below DEX anchor,trailing_stop
OPEN,537b450b-665f-4cc4-b2a9-b9f6da5a17a8,PORTAL_USDT,LONG,OPEN,2026-08-22T10:52:20.484Z,,0.01327,,ASK,0.01326,0.01327,0.075,,,,,28.38,2138.57498116,94.5963,0.3,,0.01349,,1787395938960,,1.658,,,,,,,MEXC below DEX anchor,
CLOSE,537b450b-665f-4cc4-b2a9-b9f6da5a17a8,PORTAL_USDT,LONG,CLOSED,2026-08-22T10:52:20.484Z,2026-08-22T10:52:57.473Z,0.01327,0.013347,ASK,0.01326,0.01327,0.075,BID,0.01335,0.01336,0.0748783227255679,28.38,2138.57498116,94.5963,0.3,94.7262,0.01349,0.01346,1787395938960,1787395976979,1.658,0.7485,0.5775,0.4575,0.1639,0.1299,36989,MEXC below DEX anchor,trailing_stop
OPEN,0a1497af-fe9e-4ab4-9f7c-0eee4c58f733,PORTAL_USDT,LONG,OPEN,2026-08-22T10:53:39.684Z,,0.01333,,ASK,0.01332,0.01333,0.075,,,,,28.42,2131.87246812,94.7262,0.3,,0.01355,,1787396019005,,1.65,,,,,,,MEXC below DEX anchor,
CLOSE,0a1497af-fe9e-4ab4-9f7c-0eee4c58f733,PORTAL_USDT,LONG,CLOSED,2026-08-22T10:53:39.684Z,2026-08-22T10:55:33.643Z,0.01333,0.0134,ASK,0.01332,0.01333,0.075,BID,0.0134,0.01342,0.14914243102161956,28.42,2131.87246812,94.7262,0.3,94.8413,0.01355,0.01345,1787396019005,1787396133074,1.65,0.2235,0.5251,0.4051,0.1492,0.1151,113959,MEXC below DEX anchor,mean_reverted_profit
OPEN,4e1c5d7b-aaa5-4713-8ff0-4dc03d0777ad,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T10:56:05.408Z,,0.011825,,BID,0.011825,0.01185,0.211,,,,,28.45,2406.1217759,94.8413,0.3,,0.01165,,1787396165092,,1.48,,,,,,,MEXC above DEX anchor,
OPEN,166a444e-a524-4d71-aa0f-ff109c88fd10,PORTAL_USDT,LONG,OPEN,2026-08-22T10:56:47.646Z,,0.01333,,ASK,0.01332,0.01333,0.075,,,,,28.45,2134.46286572,94.8413,0.3,,0.01362,,1787396207095,,2.176,,,,,,,MEXC below DEX anchor,
CLOSE,4e1c5d7b-aaa5-4713-8ff0-4dc03d0777ad,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T10:56:05.408Z,2026-08-22T10:58:46.531Z,0.011825,0.011443,BID,0.011825,0.01185,0.211,ASK,0.0114,0.011443,0.376482948824582,28.45,2406.1217759,94.8413,0.3,95.7262,0.01165,0.01138,1787396165092,1787396325134,1.48,0.1754,3.2304,3.1104,0.9191,0.8849,161123,MEXC above DEX anchor,mean_reverted_profit
CLOSE,166a444e-a524-4d71-aa0f-ff109c88fd10,PORTAL_USDT,LONG,CLOSED,2026-08-22T10:56:47.646Z,2026-08-22T11:03:20.126Z,0.01333,0.01337,ASK,0.01332,0.01333,0.075,BID,0.01337,0.01338,0.07476635514018387,28.45,2134.46286572,94.8413,0.3,95.7774,0.01362,0.01341,1787396207095,1787396599290,2.176,0.2242,0.3001,0.1801,0.0854,0.0512,392480,MEXC below DEX anchor,mean_reverted_profit
OPEN,bccac382-2133-4b3b-8def-da8d2cd73cf2,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T11:04:39.528Z,,0.011575,,BID,0.011575,0.01161,0.302,,,,,28.73,2482.35161987,95.7774,0.3,,0.01134,,1787396679327,,2.03,,,,,,,MEXC above DEX anchor,
OPEN,c8967dba-2da6-4a94-8400-5b4f2fdd7fd9,PORTAL_USDT,LONG,OPEN,2026-08-22T11:05:27.497Z,,0.01326,,ASK,0.01325,0.01326,0.075,,,,,28.73,2166.90950226,95.7774,0.3,,0.01353,,1787396727329,,2.036,,,,,,,MEXC below DEX anchor,
CLOSE,c8967dba-2da6-4a94-8400-5b4f2fdd7fd9,PORTAL_USDT,LONG,CLOSED,2026-08-22T11:05:27.497Z,2026-08-22T11:10:16.332Z,0.01326,0.013008,ASK,0.01325,0.01326,0.075,BID,0.013,0.01301,0.07689350249904904,28.73,2166.90950226,95.7774,0.3,95.1969,0.01353,0.01338,1787396727329,1787397015500,2.036,2.844,-1.9006,-2.0206,-0.546,-0.5805,288835,MEXC below DEX anchor,stop_loss
CLOSE,bccac382-2133-4b3b-8def-da8d2cd73cf2,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T11:04:39.528Z,2026-08-22T11:10:40.194Z,0.011575,0.011795,BID,0.011575,0.01161,0.302,ASK,0.01185,0.011899,0.41264895364015697,28.73,2482.35161987,95.7774,0.3,94.6169,0.01134,0.01137,1787396679327,1787397039446,2.03,4.0506,-1.8988,-2.0188,-0.5455,-0.58,360666,MEXC above DEX anchor,stop_loss
OPEN,3cf70477-c18f-46d1-9d33-af21ab35e88e,BTW_USDT,SHORT,OPEN,2026-08-22T11:20:44.120Z,,0.45062,,BID,0.45062,0.45079,0.038,,,,,28.39,62.99114553,94.6169,0.3,,0.4452,,1787397643781,,1.203,,,,,,,MEXC above DEX anchor,
CLOSE,3cf70477-c18f-46d1-9d33-af21ab35e88e,BTW_USDT,SHORT,CLOSED,2026-08-22T11:20:44.120Z,2026-08-22T11:23:02.393Z,0.45062,0.44943,BID,0.45062,0.45079,0.038,ASK,0.44942,0.44943,0.0022250653612972135,28.39,62.99114553,94.6169,0.3,94.6578,0.4452,0.4522,1787397643781,1787397781896,1.203,-0.6186,0.2641,0.1441,0.075,0.0409,138273,MEXC above DEX anchor,mean_reverted_profit
OPEN,79dcd2cb-f1f7-4ca3-b9bd-a7e64fac65e9,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T11:29:37.544Z,,0.0114,,BID,0.0114,0.011425,0.219,,,,,28.4,2490.99473684,94.6578,0.3,,0.01115,,1787398175961,,2.193,,,,,,,MEXC above DEX anchor,
CLOSE,79dcd2cb-f1f7-4ca3-b9bd-a7e64fac65e9,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T11:29:37.544Z,2026-08-22T11:32:26.537Z,0.0114,0.0113,BID,0.0114,0.011425,0.219,ASK,0.011264,0.0113,0.3190923595107213,28.4,2490.99473684,94.6578,0.3,94.8728,0.01115,0.01127,1787398175961,1787398346035,2.193,-0.0533,0.8772,0.7572,0.2491,0.215,168993,MEXC above DEX anchor,mean_reverted_profit
OPEN,3cd51e05-8bd0-498e-95e8-ba01219f9a68,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T11:33:38.128Z,,0.0115,,BID,0.0115,0.01153,0.261,,,,,28.46,2474.9426087,94.8728,0.3,,0.0112,,1787398418019,,2.609,,,,,,,MEXC above DEX anchor,
CLOSE,3cd51e05-8bd0-498e-95e8-ba01219f9a68,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T11:33:38.128Z,2026-08-22T11:36:01.015Z,0.0115,0.01147,BID,0.0115,0.01153,0.261,ASK,0.011425,0.011475,0.43668122270743603,28.46,2474.9426087,94.8728,0.3,94.9118,0.0112,0.01116,1787398418019,1787398560075,2.609,2.3195,0.2569,0.1369,0.0731,0.039,142887,MEXC above DEX anchor,trailing_stop
OPEN,05beca87-ea4d-4f08-a4e4-b1bd49e07a08,BTW_USDT,SHORT,OPEN,2026-08-22T11:37:36.327Z,,0.45504,,BID,0.45504,0.45505,0.002,,,,,28.47,62.57370781,94.9118,0.3,,0.4487,,1787398656203,,1.393,,,,,,,MEXC above DEX anchor,
OPEN,862ad141-ccba-4f3b-8526-e32cce404c77,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T11:37:52.230Z,,0.01145,,BID,0.01145,0.011474,0.209,,,,,28.47,2486.7720524,94.9118,0.3,,0.01124,,1787398672143,,1.834,,,,,,,MEXC above DEX anchor,
CLOSE,05beca87-ea4d-4f08-a4e4-b1bd49e07a08,BTW_USDT,SHORT,CLOSED,2026-08-22T11:37:36.327Z,2026-08-22T11:38:05.466Z,0.45504,0.453247,BID,0.45504,0.45505,0.002,ASK,0.45317,0.45327,0.022064339614312912,28.47,62.57370781,94.9118,0.3,94.9898,0.4487,0.4547,1787398656203,1787398685185,1.393,-0.3376,0.3941,0.2741,0.1122,0.078,29139,MEXC above DEX anchor,trailing_stop
CLOSE,862ad141-ccba-4f3b-8526-e32cce404c77,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T11:37:52.230Z,2026-08-22T11:43:12.726Z,0.01145,0.011345,BID,0.01145,0.011474,0.209,ASK,0.0113,0.01135,0.4415011037527721,28.47,2486.7720524,94.9118,0.3,95.2159,0.01124,0.01121,1787398672143,1787398992315,1.834,0.7965,0.9141,0.7941,0.2602,0.2261,320496,MEXC above DEX anchor,trailing_stop
OPEN,f05471f9-245a-4a1c-b6a8-29cf9c19b1dd,CATE_USDT,SHORT,OPEN,2026-08-22T11:45:33.855Z,,0.05692,,BID,0.05692,0.05708,0.281,,,,,28.56,501.84065355,95.2159,0.3,,0.05618,,1787399132349,,1.3,,,,,,,MEXC above DEX anchor,
